ID,Name,FullName,URL
762961156,jd_ck_refresh,zhinianboke/jd_ck_refresh,https://github.com/zhinianboke/jd_ck_refresh
763367786,Encryption,manishchauhan18/Encryption,https://github.com/manishchauhan18/Encryption
789455207,DDD-essence-part2,eternity-oop/DDD-essence-part2,https://github.com/eternity-oop/DDD-essence-part2
818569950,spring-tx-message,bty834/spring-tx-message,https://github.com/bty834/spring-tx-message
781936285,VlcXWJellyfin,sifacaii/VlcXWJellyfin,https://github.com/sifacaii/VlcXWJellyfin
756268057,VisionGlyco-App,Mustafa-Hassan2001/VisionGlyco-App,https://github.com/Mustafa-Hassan2001/VisionGlyco-App
763505205,HealthChecker,renmeijian/HealthChecker,https://github.com/renmeijian/HealthChecker
780013191,yawb,cciradih/yawb,https://github.com/cciradih/yawb
790648596,utf8-overlong-agent,Ar3h/utf8-overlong-agent,https://github.com/Ar3h/utf8-overlong-agent
761736779,SimpleChat,JohnRichard4096/SimpleChat,https://github.com/JohnRichard4096/SimpleChat
826418829,CustTermux-JioTVGo,siddharthsky/CustTermux-JioTVGo,https://github.com/siddharthsky/CustTermux-JioTVGo
755892421,qiyu-live,spongehah/qiyu-live,https://github.com/spongehah/qiyu-live
738140184,Fugue,CleanroomMC/Fugue,https://github.com/CleanroomMC/Fugue
814249293,semantic-kernel-java,microsoft/semantic-kernel-java,https://github.com/microsoft/semantic-kernel-java
765086383,findUriInjs,hanbufei/findUriInjs,https://github.com/hanbufei/findUriInjs
746890374,SMH-Java-Hands-on,Mustafa-Hassan2001/SMH-Java-Hands-on,https://github.com/Mustafa-Hassan2001/SMH-Java-Hands-on
760372676,Basic-Quiz-Game,Mustafa-Hassan2001/Basic-Quiz-Game,https://github.com/Mustafa-Hassan2001/Basic-Quiz-Game
765562712,JAVA-FUNDAMENTAL,JananiSri3025/JAVA-FUNDAMENTAL,https://github.com/JananiSri3025/JAVA-FUNDAMENTAL
760434200,My-Recipe-App,Mustafa-Hassan2001/My-Recipe-App,https://github.com/Mustafa-Hassan2001/My-Recipe-App
800688897,polocloud,HttpMarco/polocloud,https://github.com/HttpMarco/polocloud
765558959,JAVA-FUNDAMENTAL,Kaviyakavi2003/JAVA-FUNDAMENTAL,https://github.com/Kaviyakavi2003/JAVA-FUNDAMENTAL
746723888,Calculator-Android-Java,Mustafa-Hassan2001/Calculator-Android-Java,https://github.com/Mustafa-Hassan2001/Calculator-Android-Java
742277163,BreweryX,Jsinco/BreweryX,https://github.com/Jsinco/BreweryX
794870042,woo-besluit-broncode-digid,MinBZK/woo-besluit-broncode-digid,https://github.com/MinBZK/woo-besluit-broncode-digid
779091052,spark-kubernetes-operator,apache/spark-kubernetes-operator,https://github.com/apache/spark-kubernetes-operator
739631896,CVE-2023-51467-Exploit,JaneMandy/CVE-2023-51467-Exploit,https://github.com/JaneMandy/CVE-2023-51467-Exploit
771698707,passcrypt,0Akshay/passcrypt,https://github.com/0Akshay/passcrypt
771030290,text-encryption-AES,Stark-8/text-encryption-AES,https://github.com/Stark-8/text-encryption-AES
812329567,BeamKlipper,utkabobr/BeamKlipper,https://github.com/utkabobr/BeamKlipper
743624836,kora,kora-projects/kora,https://github.com/kora-projects/kora
810294408,e4mc-minecraft-architectury,vgskye/e4mc-minecraft-architectury,https://github.com/vgskye/e4mc-minecraft-architectury
824093581,WutheringWavesTool,leck995/WutheringWavesTool,https://github.com/leck995/WutheringWavesTool
748471684,TinyDL-0.01,Leavesfly/TinyDL-0.01,https://github.com/Leavesfly/TinyDL-0.01
833705744,Telewatch,gohj99/Telewatch,https://github.com/gohj99/Telewatch
780570177,nlw-unite-java,rocketseat-education/nlw-unite-java,https://github.com/rocketseat-education/nlw-unite-java
818010086,langchain4j-workflow-examples,czelabueno/langchain4j-workflow-examples,https://github.com/czelabueno/langchain4j-workflow-examples
781016460,know-hub-ai,NingNing0111/know-hub-ai,https://github.com/NingNing0111/know-hub-ai
757276518,jpdfsigner,zerodha/jpdfsigner,https://github.com/zerodha/jpdfsigner
830404116,MuYun,ximatai/MuYun,https://github.com/ximatai/MuYun
769455263,Migration,EasyG0ing1/Migration,https://github.com/EasyG0ing1/Migration
763950139,AlgoritmaTurkce,themanoftalent/AlgoritmaTurkce,https://github.com/themanoftalent/AlgoritmaTurkce
789914062,tangerine,anuragts/tangerine,https://github.com/anuragts/tangerine
758535463,AEPatcher,Maximoff/AEPatcher,https://github.com/Maximoff/AEPatcher
801359466,Basic-Spring-boot-using-java,Sakthivel2903/Basic-Spring-boot-using-java,https://github.com/Sakthivel2903/Basic-Spring-boot-using-java
829061889,BeatSaberDsBot,KirDemorgan/BeatSaberDsBot,https://github.com/KirDemorgan/BeatSaberDsBot
745745210,pri_cloud,fangyi1008/pri_cloud,https://github.com/fangyi1008/pri_cloud
775777573,Jetbrains-Key,PastKing/Jetbrains-Key,https://github.com/PastKing/Jetbrains-Key
767243064,swc4j,caoccao/swc4j,https://github.com/caoccao/swc4j
770225328,playground-flight-booking,tzolov/playground-flight-booking,https://github.com/tzolov/playground-flight-booking
761742525,SquaredAdditions,xYundy/SquaredAdditions,https://github.com/xYundy/SquaredAdditions
767347235,Open-Karhu,Araykal/Open-Karhu,https://github.com/Araykal/Open-Karhu
745600889,pkl-spring,apple/pkl-spring,https://github.com/apple/pkl-spring
784779461,Dex-Editor-Android,developer-krushna/Dex-Editor-Android,https://github.com/developer-krushna/Dex-Editor-Android
825649818,easy-ai-spring-boot-starter,wb04307201/easy-ai-spring-boot-starter,https://github.com/wb04307201/easy-ai-spring-boot-starter
765586889,JAVA-project,AARICKWOLF/JAVA-project,https://github.com/AARICKWOLF/JAVA-project
815582447,dive-into-spring-ai,qifan777/dive-into-spring-ai,https://github.com/qifan777/dive-into-spring-ai
745970103,parkinglot,Rapter1990/parkinglot,https://github.com/Rapter1990/parkinglot
763294385,CVE-2023-22527-MEMSHELL,M0untainShley/CVE-2023-22527-MEMSHELL,https://github.com/M0untainShley/CVE-2023-22527-MEMSHELL
784201464,Sierra,Interlink-Media/Sierra,https://github.com/Interlink-Media/Sierra
783324762,DH-Support,Jckf/DH-Support,https://github.com/Jckf/DH-Support
772908628,HealthyBatteryCharging,vbresan/HealthyBatteryCharging,https://github.com/vbresan/HealthyBatteryCharging
827800076,minced-1.20.4,tuskev1ch/minced-1.20.4,https://github.com/tuskev1ch/minced-1.20.4
765557205,java-fundamentals,Sakthivel2903/java-fundamentals,https://github.com/Sakthivel2903/java-fundamentals
827264057,stheno,Ch0pin/stheno,https://github.com/Ch0pin/stheno
778828490,spring-into-ai,danvega/spring-into-ai,https://github.com/danvega/spring-into-ai
763841253,blocktopograph,NguyenDuck/blocktopograph,https://github.com/NguyenDuck/blocktopograph
765097682,Department-operation,Sanchana03/Department-operation,https://github.com/Sanchana03/Department-operation
779319266,login-app-backend,Fernanda-Kipper/login-app-backend,https://github.com/Fernanda-Kipper/login-app-backend
788125613,AhMyth-Plus,VenomDino/AhMyth-Plus,https://github.com/VenomDino/AhMyth-Plus
813180985,DockerPull,FT-Fetters/DockerPull,https://github.com/FT-Fetters/DockerPull
746408528,react-native-stroke-text,charmy/react-native-stroke-text,https://github.com/charmy/react-native-stroke-text
782282480,Memory-Core,LinMoQC/Memory-Core,https://github.com/LinMoQC/Memory-Core
790129527,spring-ai-zh-tutorial,NingNing0111/spring-ai-zh-tutorial,https://github.com/NingNing0111/spring-ai-zh-tutorial
822285104,Plugin,ServerOpenMC/Plugin,https://github.com/ServerOpenMC/Plugin
811528238,hexagonal_spring,jaguililla/hexagonal_spring,https://github.com/jaguililla/hexagonal_spring
785090200,sql-slow-mirror,lhccong/sql-slow-mirror,https://github.com/lhccong/sql-slow-mirror
774542161,archetypes,Software-Archetypes/archetypes,https://github.com/Software-Archetypes/archetypes
793742687,adumbra,galliumdata/adumbra,https://github.com/galliumdata/adumbra
793381390,panis-boot,paynezhuang/panis-boot,https://github.com/paynezhuang/panis-boot
824458831,2024-momo,woowacourse-teams/2024-momo,https://github.com/woowacourse-teams/2024-momo
756116823,AndroidCertHelper,xs-alpha/AndroidCertHelper,https://github.com/xs-alpha/AndroidCertHelper
765248319,yaml-payload-for-ruoyi-godzilla,M0untainShley/yaml-payload-for-ruoyi-godzilla,https://github.com/M0untainShley/yaml-payload-for-ruoyi-godzilla
795320734,spring-boot-vuejs,baby1194/spring-boot-vuejs,https://github.com/baby1194/spring-boot-vuejs
805541590,ChaosGenerator3000,dankos2033/ChaosGenerator3000,https://github.com/dankos2033/ChaosGenerator3000
765289311,FaceLivenessDetection-Android,Faceplugin-ltd/FaceLivenessDetection-Android,https://github.com/Faceplugin-ltd/FaceLivenessDetection-Android
769879947,gemini-workshop-for-java-developers,glaforge/gemini-workshop-for-java-developers,https://github.com/glaforge/gemini-workshop-for-java-developers
775746104,JenkinsQA_2024_spring,RedRoverSchool/JenkinsQA_2024_spring,https://github.com/RedRoverSchool/JenkinsQA_2024_spring
807200241,GPTScan,GPTScan/GPTScan,https://github.com/GPTScan/GPTScan
738341250,polytone,MehVahdJukaar/polytone,https://github.com/MehVahdJukaar/polytone
753456290,springJwt,hello-iftekhar/springJwt,https://github.com/hello-iftekhar/springJwt
742070885,Estructura-de-Datos,iancumes/Estructura-de-Datos,https://github.com/iancumes/Estructura-de-Datos
800117009,OptiGraph,LovetheFrogs/OptiGraph,https://github.com/LovetheFrogs/OptiGraph
802451952,xiaoya-sync,907739769/xiaoya-sync,https://github.com/907739769/xiaoya-sync
834171695,jpa-best-practice,nomoreFt/jpa-best-practice,https://github.com/nomoreFt/jpa-best-practice
770830373,pemrograman-berbasis-objek-2A-2024,WargaLab-Information-Systems/pemrograman-berbasis-objek-2A-2024,https://github.com/WargaLab-Information-Systems/pemrograman-berbasis-objek-2A-2024
806413902,JettyFuzz,X1r0z/JettyFuzz,https://github.com/X1r0z/JettyFuzz
800924640,v2nodeManager,tokyohost/v2nodeManager,https://github.com/tokyohost/v2nodeManager
747477044,off-coupon,f-lab-edu/off-coupon,https://github.com/f-lab-edu/off-coupon
749085728,guess,jinganix/guess,https://github.com/jinganix/guess
743905804,easy-flv,javpower/easy-flv,https://github.com/javpower/easy-flv
738840209,JavaExamPractice,fl-3650/JavaExamPractice,https://github.com/fl-3650/JavaExamPractice
759236401,JustDireThings,Direwolf20-MC/JustDireThings,https://github.com/Direwolf20-MC/JustDireThings
831622819,spring-boot-3-microservices-course,SaiUpadhyayula/spring-boot-3-microservices-course,https://github.com/SaiUpadhyayula/spring-boot-3-microservices-course
797680835,docker-pro,drum-grammer/docker-pro,https://github.com/drum-grammer/docker-pro
765557618,Basic-Spring-boot-using-java,Harikishore-Official/Basic-Spring-boot-using-java,https://github.com/Harikishore-Official/Basic-Spring-boot-using-java
761089309,Tai-e-demo,lcark/Tai-e-demo,https://github.com/lcark/Tai-e-demo
795925815,alist-strm,907739769/alist-strm,https://github.com/907739769/alist-strm
790544200,easyApi,liuTianBo6/easyApi,https://github.com/liuTianBo6/easyApi
774134352,spring-security-complete,UnProgramadorNaceOfficial/spring-security-complete,https://github.com/UnProgramadorNaceOfficial/spring-security-complete
749112680,jpa-search-helper,biagioT/jpa-search-helper,https://github.com/biagioT/jpa-search-helper
804966149,nginx4j,houbb/nginx4j,https://github.com/houbb/nginx4j
742864124,spring-ai-rag-example,habuma/spring-ai-rag-example,https://github.com/habuma/spring-ai-rag-example
756475132,CodeMind,Intelligent-CAT-Lab/CodeMind,https://github.com/Intelligent-CAT-Lab/CodeMind
809201094,SemanticSearch,luxinfeng/SemanticSearch,https://github.com/luxinfeng/SemanticSearch
820019614,kafka-delayed-queue,cashfree/kafka-delayed-queue,https://github.com/cashfree/kafka-delayed-queue
765563179,java,BHARANI0444/java,https://github.com/BHARANI0444/java
748300686,java-messenger,DJ-Raven/java-messenger,https://github.com/DJ-Raven/java-messenger
746348155,nodejs,1brc/nodejs,https://github.com/1brc/nodejs
751052598,neotty,sylirre/neotty,https://github.com/sylirre/neotty
809612614,simple-calculator-swing,SaravanakumarD12/simple-calculator-swing,https://github.com/SaravanakumarD12/simple-calculator-swing
740134648,fast-spring-test,liubingmx/fast-spring-test,https://github.com/liubingmx/fast-spring-test
830241490,kafka-4-noobs,brunobarros2093/kafka-4-noobs,https://github.com/brunobarros2093/kafka-4-noobs
801053267,mj-plus,rancytech/mj-plus,https://github.com/rancytech/mj-plus
800803046,particular,Chailotl/particular,https://github.com/Chailotl/particular
800943789,JAVA,suwe31/JAVA,https://github.com/suwe31/JAVA
752120614,abitoflink,yiyuan9/abitoflink,https://github.com/yiyuan9/abitoflink
810815774,wgai,YeyuchenBa/wgai,https://github.com/YeyuchenBa/wgai
786135771,Light-Benchmark,gz10177lg/Light-Benchmark,https://github.com/gz10177lg/Light-Benchmark
765375031,aura-tower,blumek/aura-tower,https://github.com/blumek/aura-tower
782193084,aissemble,boozallen/aissemble,https://github.com/boozallen/aissemble
767305382,FullStack,DharshiniB04/FullStack,https://github.com/DharshiniB04/FullStack
765557620,java,Arun-Kumar2003/java,https://github.com/Arun-Kumar2003/java
748552948,Programmable-Hatches-Mod,reobf/Programmable-Hatches-Mod,https://github.com/reobf/Programmable-Hatches-Mod
831899910,parallel-zip,gregsh/parallel-zip,https://github.com/gregsh/parallel-zip
798269794,fuintCatering,fushengqian/fuintCatering,https://github.com/fushengqian/fuintCatering
763365693,armstrong1,abishakdevarasan/armstrong1,https://github.com/abishakdevarasan/armstrong1
806560610,OrientationLock,tuyafeng/OrientationLock,https://github.com/tuyafeng/OrientationLock
808894701,bigtop-manager,apache/bigtop-manager,https://github.com/apache/bigtop-manager
738640312,arconia,arconia-io/arconia,https://github.com/arconia-io/arconia
783061010,Trinity,firstfault/Trinity,https://github.com/firstfault/Trinity
783782419,thread-pool,trustin/thread-pool,https://github.com/trustin/thread-pool
813734575,keysh,hufrea/keysh,https://github.com/hufrea/keysh
809407355,tally-counter,SaravanakumarD12/tally-counter,https://github.com/SaravanakumarD12/tally-counter
741544066,TCS-NQT-CODING-SHEET,karthikreddy-7/TCS-NQT-CODING-SHEET,https://github.com/karthikreddy-7/TCS-NQT-CODING-SHEET
755195329,quarkus-drools-llm,mariofusco/quarkus-drools-llm,https://github.com/mariofusco/quarkus-drools-llm
742337189,cloud2024,zzyybs/cloud2024,https://github.com/zzyybs/cloud2024
756765849,spring-authorization-server,spring-tips/spring-authorization-server,https://github.com/spring-tips/spring-authorization-server
788231976,cxlaike-module-cxlaike,juneSir1/cxlaike-module-cxlaike,https://github.com/juneSir1/cxlaike-module-cxlaike
749372336,Oritech,Rearth/Oritech,https://github.com/Rearth/Oritech
825300122,northstar,lightning2401/northstar,https://github.com/lightning2401/northstar
741750655,smartparkingPublic,giteecode/smartparkingPublic,https://github.com/giteecode/smartparkingPublic
829314804,datafor-free,datafor123/datafor-free,https://github.com/datafor123/datafor-free
822892175,java-chat-app,Bergozik/java-chat-app,https://github.com/Bergozik/java-chat-app
769880099,Tranquille,Vinetos/Tranquille,https://github.com/Vinetos/Tranquille
821765919,FixDexSmali,Thehepta/FixDexSmali,https://github.com/Thehepta/FixDexSmali
781208901,2086-java-creando-tu-primera-API-y-conectandola-al-front-end,alura-es-cursos/2086-java-creando-tu-primera-API-y-conectandola-al-front-end,https://github.com/alura-es-cursos/2086-java-creando-tu-primera-API-y-conectandola-al-front-end
784520050,ja-netfilter,yangfeng20/ja-netfilter,https://github.com/yangfeng20/ja-netfilter
750355592,PGR112v24,kristiania/PGR112v24,https://github.com/kristiania/PGR112v24
829973189,redis-tools,taptap/redis-tools,https://github.com/taptap/redis-tools
800362505,Java-Learning-,HemanthManuvel/Java-Learning-,https://github.com/HemanthManuvel/Java-Learning-
779165590,peripheral-backend,yuyuanweb/peripheral-backend,https://github.com/yuyuanweb/peripheral-backend
779644467,CatVodSpider,Greatwallcorner/CatVodSpider,https://github.com/Greatwallcorner/CatVodSpider
831834578,SubTypo,teixeira0x/SubTypo,https://github.com/teixeira0x/SubTypo
763367564,Addition,abishakdevarasan/Addition,https://github.com/abishakdevarasan/Addition
763533315,Ghost-web-ide,appt2/Ghost-web-ide,https://github.com/appt2/Ghost-web-ide
755625967,DevelopersStack-OpenSourceNexus,Shawnarun/DevelopersStack-OpenSourceNexus,https://github.com/Shawnarun/DevelopersStack-OpenSourceNexus
824459340,2024-ddangkong,woowacourse-teams/2024-ddangkong,https://github.com/woowacourse-teams/2024-ddangkong
769205734,iNeuron-codebase,vivekanand-vr/iNeuron-codebase,https://github.com/vivekanand-vr/iNeuron-codebase
750439605,Tulang,ArtyomKingmang/Tulang,https://github.com/ArtyomKingmang/Tulang
762490913,workup,Ahmad45123/workup,https://github.com/Ahmad45123/workup
765130182,AcryliCraft,DevBobcorn/AcryliCraft,https://github.com/DevBobcorn/AcryliCraft
816309288,resume-builder-client-lib,eg0rmaffin/resume-builder-client-lib,https://github.com/eg0rmaffin/resume-builder-client-lib
807395443,uni-ai,qifan777/uni-ai,https://github.com/qifan777/uni-ai
761405927,TrustMeAlready,mobile46/TrustMeAlready,https://github.com/mobile46/TrustMeAlready
750973515,Giffgaff-Hook,LSOIVNE/Giffgaff-Hook,https://github.com/LSOIVNE/Giffgaff-Hook
782669280,2024-summer-craft-book,advent-of-craft/2024-summer-craft-book,https://github.com/advent-of-craft/2024-summer-craft-book
757229093,OpenTAK_ICU,brian7704/OpenTAK_ICU,https://github.com/brian7704/OpenTAK_ICU
803586633,dataworks,642933588/dataworks,https://github.com/642933588/dataworks
765557240,java,JAYASURYA84/java,https://github.com/JAYASURYA84/java
836776809,revanced-antisplit,AbdurazaaqMohammed/revanced-antisplit,https://github.com/AbdurazaaqMohammed/revanced-antisplit
765511205,Java,Tharunkrish14/Java,https://github.com/Tharunkrish14/Java
817843344,civic-education,samuelowino/civic-education,https://github.com/samuelowino/civic-education
743400528,Incognito-call,koshurboii/Incognito-call,https://github.com/koshurboii/Incognito-call
751362053,PantryMate,jithrew/PantryMate,https://github.com/jithrew/PantryMate
787151024,myinvois-open-sdk,amaseng/myinvois-open-sdk,https://github.com/amaseng/myinvois-open-sdk
788870534,gad24-tests,nilsreichardt/gad24-tests,https://github.com/nilsreichardt/gad24-tests
751059045,AntiHealthIndicator,Bram1903/AntiHealthIndicator,https://github.com/Bram1903/AntiHealthIndicator
791732858,streamline,YunaBraska/streamline,https://github.com/YunaBraska/streamline
747159017,ModDetectionPreventer,JustAlittleWolf/ModDetectionPreventer,https://github.com/JustAlittleWolf/ModDetectionPreventer
765889022,spring-boot-starter,openfga/spring-boot-starter,https://github.com/openfga/spring-boot-starter
749103492,nexura-next-bi,change-everything/nexura-next-bi,https://github.com/change-everything/nexura-next-bi
765271650,AndroidDiskClear,GlodenSlime/AndroidDiskClear,https://github.com/GlodenSlime/AndroidDiskClear
794798348,coding-guide,villainscode/coding-guide,https://github.com/villainscode/coding-guide
772526115,Java-Code-,Vigneshr1422/Java-Code-,https://github.com/Vigneshr1422/Java-Code-
749869366,fixitnow,Pulikovskyy/fixitnow,https://github.com/Pulikovskyy/fixitnow
840466813,bootcamp-apis-springboot,LevyVianna/bootcamp-apis-springboot,https://github.com/LevyVianna/bootcamp-apis-springboot
777756298,RookieChat,Eumenides1/RookieChat,https://github.com/Eumenides1/RookieChat
805045814,ModDevGradle,neoforged/ModDevGradle,https://github.com/neoforged/ModDevGradle
813198298,Palindromes,AswinKumar10/Palindromes,https://github.com/AswinKumar10/Palindromes
765560269,Spring-Boot,Tharunkrish14/Spring-Boot,https://github.com/Tharunkrish14/Spring-Boot
781087981,spring-ai,MichelliBrito/spring-ai,https://github.com/MichelliBrito/spring-ai
767946190,ai-java-sdk,vacuityv/ai-java-sdk,https://github.com/vacuityv/ai-java-sdk
765512304,Java_LoginForm_StudentDatabase,karthick-0510/Java_LoginForm_StudentDatabase,https://github.com/karthick-0510/Java_LoginForm_StudentDatabase
813084848,BypassDANA,BryanGIG/BypassDANA,https://github.com/BryanGIG/BypassDANA
774698143,ragdemo,jianyuan1991/ragdemo,https://github.com/jianyuan1991/ragdemo
773271068,coco-boot,smilexizheng/coco-boot,https://github.com/smilexizheng/coco-boot
777274970,Object-oriented-Programming-with-Java,HaiAu2501/Object-oriented-Programming-with-Java,https://github.com/HaiAu2501/Object-oriented-Programming-with-Java
773257059,lucene-cuvs,SearchScale/lucene-cuvs,https://github.com/SearchScale/lucene-cuvs
786457341,aion-server,beyond-aion/aion-server,https://github.com/beyond-aion/aion-server
779232370,gigot-api,PanYW-Git/gigot-api,https://github.com/PanYW-Git/gigot-api
828506285,springbootmicroserviceswithsecurity,Rapter1990/springbootmicroserviceswithsecurity,https://github.com/Rapter1990/springbootmicroserviceswithsecurity
763248332,chatbot-backend,Fernanda-Kipper/chatbot-backend,https://github.com/Fernanda-Kipper/chatbot-backend
826282854,datacenter-proxies-instructions,evomi/datacenter-proxies-instructions,https://github.com/evomi/datacenter-proxies-instructions
823609168,TT20,snackbag/TT20,https://github.com/snackbag/TT20
826287596,mobile-proxies-instructions,evomi/mobile-proxies-instructions,https://github.com/evomi/mobile-proxies-instructions
789082787,spring-ai-collab,thesurlydev/spring-ai-collab,https://github.com/thesurlydev/spring-ai-collab
791420958,curso-java-md-18,almsx/curso-java-md-18,https://github.com/almsx/curso-java-md-18
764266656,tsm4j,weilueluo/tsm4j,https://github.com/weilueluo/tsm4j
819805198,hankki-server,Team-Hankki/hankki-server,https://github.com/Team-Hankki/hankki-server
745374485,top-spring-boot-annotations,LearnCodeWithDurgesh/top-spring-boot-annotations,https://github.com/LearnCodeWithDurgesh/top-spring-boot-annotations
814904515,eventostec-backend,Fernanda-Kipper/eventostec-backend,https://github.com/Fernanda-Kipper/eventostec-backend
748899028,quarkus-fx,quarkiverse/quarkus-fx,https://github.com/quarkiverse/quarkus-fx
776708845,NovelTTS,qumingzhentmdnan/NovelTTS,https://github.com/qumingzhentmdnan/NovelTTS
780859552,jsqltranspiler,starlake-ai/jsqltranspiler,https://github.com/starlake-ai/jsqltranspiler
810268716,AQChatServer,zsdddz/AQChatServer,https://github.com/zsdddz/AQChatServer
762638792,javalab,Fatimakhan0/javalab,https://github.com/Fatimakhan0/javalab
778149025,msnet,limuyang2/msnet,https://github.com/limuyang2/msnet
826892744,Microservicios_Booking,Alvarosanchezz3/Microservicios_Booking,https://github.com/Alvarosanchezz3/Microservicios_Booking
773230987,Spring-Boot-Playground,Gayanukaa/Spring-Boot-Playground,https://github.com/Gayanukaa/Spring-Boot-Playground
785287841,hellow-backend-2024,samuelevi87/hellow-backend-2024,https://github.com/samuelevi87/hellow-backend-2024
759655677,pennyway-was,CollaBu/pennyway-was,https://github.com/CollaBu/pennyway-was
795851811,Android-DirtyStream,LLeavesG/Android-DirtyStream,https://github.com/LLeavesG/Android-DirtyStream
772102549,EP2-solutions,xflow3r/EP2-solutions,https://github.com/xflow3r/EP2-solutions
744242267,java-coderhouse--53330,Drako01/java-coderhouse--53330,https://github.com/Drako01/java-coderhouse--53330
766066455,Tracing.examples-kubernetes-java,catchpoint/Tracing.examples-kubernetes-java,https://github.com/catchpoint/Tracing.examples-kubernetes-java
765172087,BlossomGateway,DIDA-lJ/BlossomGateway,https://github.com/DIDA-lJ/BlossomGateway
772991502,StellarCore,NovaEngineering-Source/StellarCore,https://github.com/NovaEngineering-Source/StellarCore
792063764,curso-java-md-24,almsx/curso-java-md-24,https://github.com/almsx/curso-java-md-24
765585148,java,ManojKumar7204/java,https://github.com/ManojKumar7204/java
775546186,Java-lab-programs,Mohammedomair23/Java-lab-programs,https://github.com/Mohammedomair23/Java-lab-programs
769323399,usos4j,WMS-DEV/usos4j,https://github.com/WMS-DEV/usos4j
758291699,LibgdxTutorial,nanshaws/LibgdxTutorial,https://github.com/nanshaws/LibgdxTutorial
785271001,pea,haitang1894/pea,https://github.com/haitang1894/pea
785578567,cnmcu,elmfrain/cnmcu,https://github.com/elmfrain/cnmcu
828709727,TweakJar,liaoguobao/TweakJar,https://github.com/liaoguobao/TweakJar
763406064,jwt-scanner,CompassSecurity/jwt-scanner,https://github.com/CompassSecurity/jwt-scanner
795081474,HookAgent,evilpan/HookAgent,https://github.com/evilpan/HookAgent
765558753,java,shahana67/java,https://github.com/shahana67/java
744490794,LyricsForPowerAmp,abhishekabhi789/LyricsForPowerAmp,https://github.com/abhishekabhi789/LyricsForPowerAmp
745881136,godot-android-admob-plugin,cengiz-pz/godot-android-admob-plugin,https://github.com/cengiz-pz/godot-android-admob-plugin
758927989,jOOQ-inflearn,SightStudio/jOOQ-inflearn,https://github.com/SightStudio/jOOQ-inflearn
769629268,java-lab,vishalbandaru02/java-lab,https://github.com/vishalbandaru02/java-lab
805831926,BiliClient,huanli233/BiliClient,https://github.com/huanli233/BiliClient
765558050,Java,thulasidharanb26/Java,https://github.com/thulasidharanb26/Java
770081867,itaubank,teteusAraujo/itaubank,https://github.com/teteusAraujo/itaubank
743398466,AlphaScan,Anof-cyber/AlphaScan,https://github.com/Anof-cyber/AlphaScan
757100864,seedqueue,KingContaria/seedqueue,https://github.com/KingContaria/seedqueue
758984320,payment-system,Natan-Lucena/payment-system,https://github.com/Natan-Lucena/payment-system
740778750,sbb3,pahkey/sbb3,https://github.com/pahkey/sbb3
773765056,performance-oriented-spring-data-jpa-talk,maciejwalkowiak/performance-oriented-spring-data-jpa-talk,https://github.com/maciejwalkowiak/performance-oriented-spring-data-jpa-talk
743771570,HuLa-IM-Server,nongyehong/HuLa-IM-Server,https://github.com/nongyehong/HuLa-IM-Server
773361478,ChatHeadFont,OGminso/ChatHeadFont,https://github.com/OGminso/ChatHeadFont
779000171,jwplayer-react-native,jwplayer/jwplayer-react-native,https://github.com/jwplayer/jwplayer-react-native
759238692,RatuDB,Ratu-Tech/RatuDB,https://github.com/Ratu-Tech/RatuDB
775960333,AlgorithmsStudies,marcos-dev79/AlgorithmsStudies,https://github.com/marcos-dev79/AlgorithmsStudies
770346268,KasugaLib,KasugaLibGroup/KasugaLib,https://github.com/KasugaLibGroup/KasugaLib
785406113,graves,AvarionMC/graves,https://github.com/AvarionMC/graves
772717847,MrCrayfishFurnitureMod-Refurbished,MrCrayfish/MrCrayfishFurnitureMod-Refurbished,https://github.com/MrCrayfish/MrCrayfishFurnitureMod-Refurbished
775801693,MSA5_TEAM0,ALOHA-CLASS/MSA5_TEAM0,https://github.com/ALOHA-CLASS/MSA5_TEAM0
743229932,Carrion,Divested-Mobile/Carrion,https://github.com/Divested-Mobile/Carrion
818969408,LSPatch-OP,8MiYile/LSPatch-OP,https://github.com/8MiYile/LSPatch-OP
763175701,HotDB-JDBC,HotDB-Community/HotDB-JDBC,https://github.com/HotDB-Community/HotDB-JDBC
824412256,LaLauncher,lalakii/LaLauncher,https://github.com/lalakii/LaLauncher
785970286,GeyserModelEngine,GeyserExtensionists/GeyserModelEngine,https://github.com/GeyserExtensionists/GeyserModelEngine
765049600,javalab,Greeshmitha12/javalab,https://github.com/Greeshmitha12/javalab
776959779,xrest,sattinos/xrest,https://github.com/sattinos/xrest
740244383,CubicChunks3,OpenCubicChunks/CubicChunks3,https://github.com/OpenCubicChunks/CubicChunks3
777925422,spring-microservices-beginers,UnProgramadorNaceOfficial/spring-microservices-beginers,https://github.com/UnProgramadorNaceOfficial/spring-microservices-beginers
748677935,face-service,qjx378/face-service,https://github.com/qjx378/face-service
776591872,Purformance,PurpurMC/Purformance,https://github.com/PurpurMC/Purformance
741150459,open-aria,mitre-public/open-aria,https://github.com/mitre-public/open-aria
761634111,JavaLab,whysnavi/JavaLab,https://github.com/whysnavi/JavaLab
793008710,GeyserExtras,GeyserExtras/GeyserExtras,https://github.com/GeyserExtras/GeyserExtras
741511945,cat2bug-platform,cat2bug/cat2bug-platform,https://github.com/cat2bug/cat2bug-platform
